id,vintage,wine,format,Region,Quantity,Reserve,Condition Issue,country,dessert_hit,bare_pt,shipper_hit,producer_id_drop,cond_decision,wine_type,classify_reason,country_code
10889745,2015,Clos du Mont Olivet Chateauneuf du Pape Cuvee du Papet,750ml,"France, Rhône Valley, Southern Rhône",2,45,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889911,1995,Clos du Mont Olivet Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,50,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890023,1999,Clos du Mont Olivet Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",7,30,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889986,1999,Clos du Mont Olivet Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",4,30,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890030,2001,Clos du Mont Olivet Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",6,35,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890071,2016,Clos Saint Jean Châteauneuf-du-Pape Vieilles Vignes,750ml,"France, Rhône Valley, Southern Rhône",12,50,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10888136,2005,Coche-Bizouard Meursault Charmes,750ml,"France, Burgundy, Côte d'Or",1,80,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888372,2013,Coffinet-Duvernay Chassagne Montrachet Les Fairendes,750ml,"France, Burgundy, Côte d'Or",1,90,Light label condition issue,France,False,False,False,False,keep,White,pass5 manual: Coffinet-Duvernay is a white Chassagne-Montrachet specialist family,FR
10888379,2006,Comtes Lafon Monthélie Les Duresses,750ml,"France, Burgundy, Côte d'Or",1,60,,France,False,False,False,False,keep,Red,pass5 manual: Monthelie is a predominantly-red village (pass2 rule missed the accented e),FR
10888378,2006,Comtes Lafon Volnay,750ml,"France, Burgundy, Côte d'Or",1,75,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Volnay is red-only,FR
10888376,2017,Comtes Lafon Volnay Santenots du Milieu,750ml,"France, Burgundy, Côte d'Or",2,140,,France,False,False,False,False,keep,Red,pass2: Volnay is red-only,FR
10888377,2017,Comtes Lafon Volnay Santenots du Milieu,750ml,"France, Burgundy, Côte d'Or",1,140,,France,False,False,False,False,keep,Red,pass2: Volnay is red-only,FR
10888313,2021,Condado de Haza Ribera del Duero Crianza,750ml,"Spain, Castilla-Leon, Ribera del Duero",3,20,,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10888402,2021,Condado de Haza Ribera del Duero Crianza,750ml,"Spain, Castilla-Leon, Ribera del Duero",1,20,,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10890017,2011,Conde de San Cristobal Vino Tinto de la Anada Ribera del Duero,750ml,"Spain, Castilla-Leon, Ribera del Duero",10,20,,Spain,False,False,False,False,keep,Red,red colour word,ES
10888345,1998,Conterno Fantino Barolo Sori Ginestra,750ml,"Italy, Piedmont, Barolo",1,70,"Base neck fill
Light label condition issue",Italy,False,False,False,False,keep,Red,red appellation default,IT
10882841,2010,Conti Costanti Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",6,95,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888328,1995,Contino Vina del Olivo  Rioja Reserva,750ml,"Spain, Rioja",1,80,Light label condition issue,Spain,False,False,False,False,keep,Red,red appellation default,ES
10896485,2008,COS Sicilia Nero d'Avola Contrada,750ml,"Italy, Sicily",1,55,Light label condition issue,Italy,False,False,False,False,keep,Red,pass5 manual: Nero d'Avola is a red grape,IT
10889155,2013,Cuchet-Beliando Cornas,750ml,"France, Rhône Valley, Northern Rhône",1,75,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Cornas is a 100% red (Syrah) appellation,FR
10889789,2004,Damilano Barolo Lecinquevigne,750ml,"Italy, Piedmont, Barolo",1,40,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10890155,2004,Damilano Barolo Lecinquevigne,750ml,"Italy, Piedmont, Barolo",1,40,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889876,2005,Dievole Chianti Classico Novecento Riserva,750ml,"Italy, Tuscany, Chianti Classico",4,30,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889154,2020,Domaine Berthaut-Gerbet Vosne-Romanee,750ml,"France, Burgundy, Côte d'Or",1,75,,France,False,False,False,False,keep,Red,pass2: Vosne-Romanee is essentially all red Pinot Noir,FR
10888122,1996,Domaine Boyer-Martenot Meursault Les Narvaux Reserve,750ml,"France, Burgundy, Côte d'Or",1,75,,France,False,False,False,False,keep,White,white appellation default,FR
10889129,2019,Domaine Charles Audoin Marsannay Champ Salomon Rouge,750ml,"France, Burgundy, Côte d'Or",2,50,Light label condition issue,France,False,False,False,False,keep,Red,special-case rule -> Red,FR
10889130,2019,Domaine Charles Audoin Marsannay Le Clos de Jeu,750ml,"France, Burgundy, Côte d'Or",1,45,Light label condition issue,France,False,False,False,False,keep,Red,special-case rule -> Red,FR
10889131,2019,Domaine Charles Audoin Marsannay Le Clos de Jeu,750ml,"France, Burgundy, Côte d'Or",1,45,,France,False,False,False,False,keep,Red,special-case rule -> Red,FR
10889136,2019,Domaine Charles Audoin Marsannay Les Favieres,750ml,"France, Burgundy, Côte d'Or",2,45,,France,False,False,False,False,keep,Red,special-case rule -> Red,FR
10889924,2005,Domaine Courbis St. Joseph,750ml,"France, Rhône Valley, Northern Rhône",7,35,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Saint-Joseph (no Blanc stated) -- majority red,FR
10889943,2005,Domaine Courbis St. Joseph,750ml,"France, Rhône Valley, Northern Rhône",1,35,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: bare Saint-Joseph (no Blanc stated) -- majority red,FR
10889966,2005,Domaine Courbis St. Joseph,750ml,"France, Rhône Valley, Northern Rhône",1,35,,France,False,False,False,False,keep,Red,pass2: bare Saint-Joseph (no Blanc stated) -- majority red,FR
10889730,2012,Domaine de Beaurenard (Coulon) Boisrenard Chateauneuf du Pape,750ml,"France, Rhône Valley, Southern Rhône",6,50,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890096,1998,Domaine de Beaurenard (Coulon) Châteauneuf-du-Pape,1.5ltr,"France, Rhône Valley, Southern Rhône",1,90,"Capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889717,2003,Domaine de Chante Perdrix Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",2,35,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889718,2003,Domaine de Chante Perdrix Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,35,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889719,2003,Domaine de Chante Perdrix Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,35,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10888412,1986,Domaine De Chevalier,750ml,"France, Bordeaux, Graves",1,80,"Light capsule condition issue
Very top shoulder fill
Light label condition issue",France,False,False,False,False,keep,Red,pass5 manual: Domaine de Chevalier's grand vin is red Graves; their white is separately labelled 'Blanc' -- bare name defaults to the red,FR
10882873,1992,Domaine De Chevalier (Blanc),750ml,"France, Bordeaux, Graves",2,80,Light capsule condition issue,France,False,False,False,False,keep,White,white colour word,FR
10889964,2010,Domaine De Cristia Châteauneuf-du-Pape,1.5ltr,"France, Rhône Valley, Southern Rhône",1,60,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889700,2004,Domaine de Ferrand Cotes du Rhone Cuvee Antique Vieilles Vignes,750ml,"France, Rhône Valley, Southern Rhône",8,20,,France,False,False,False,False,keep,Red,pass3: generic Cotes du Rhone production is predominantly red (hedged),FR
10889702,2017,Domaine de La Bouissiere Gigondas,750ml,"France, Rhône Valley, Southern Rhône",9,35,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889703,2017,Domaine de La Bouissiere Gigondas,750ml,"France, Rhône Valley, Southern Rhône",3,35,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10888449,1996,Domaine de la Janasse Chateauneuf du Pape Cuvee Chaupin,750ml,"France, Rhône Valley, Southern Rhône",1,45,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889861,2003,Domaine De La Maurelle Gigondas,750ml,"France, Rhône Valley, Southern Rhône",7,20,Light label condition issue,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889893,2003,Domaine De La Maurelle Gigondas,750ml,"France, Rhône Valley, Southern Rhône",1,20,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10888394,2005,Domaine de la Pépière (Marc Ollivier) Muscadet De Sevre Et Maine 3,750ml,"France, Loire Valley, Pays Nantais",1,45,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,White,special-case rule -> White,FR
10888409,2012,Domaine de la Pépière (Marc Ollivier) Muscadet De Sevre Et Maine Sur Lie Clos Des Briords Vieille Vignes,750ml,"France, Loire Valley, Muscadet De Sevre-et-Maine",1,30,,France,False,False,False,False,keep,White,special-case rule -> White,FR
10888574,2017,Domaine de la Saraziniére Macon Serrieres Les Monterrains,750ml,"France, Burgundy, Mâconnais",1,20,,France,False,False,False,False,keep,White,pass5 manual: generic Macon village wine is white Chardonnay (Maconnais default),FR
10889801,2005,Domaine de Villeneuve Chateauneuf du Pape Les Vieilles Vignes,750ml,"France, Rhône Valley, Southern Rhône",11,35,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890068,1999,Domaine des Bosquets Gigondas Preference,750ml,"France, Rhône Valley, Southern Rhône",8,35,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10890069,1999,Domaine des Bosquets Gigondas Preference,750ml,"France, Rhône Valley, Southern Rhône",1,35,Light label condition issue,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889235,2003,Domaine des Entrefaux Crozes-Hermitage,750ml,"France, Rhône Valley, Northern Rhône",1,25,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Crozes-Hermitage (no Blanc stated) -- majority red,FR
10889952,2004,Domaine Des Martinelles Crozes-Hermitage,750ml,"France, Rhône Valley, Northern Rhône",9,25,,France,False,False,False,False,keep,Red,pass2: bare Crozes-Hermitage (no Blanc stated) -- majority red,FR
10889951,2004,Domaine Des Martinelles Crozes-Hermitage,750ml,"France, Rhône Valley, Northern Rhône",2,25,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Crozes-Hermitage (no Blanc stated) -- majority red,FR
10889747,2010,Domaine des Pasquiers Gigondas,750ml,"France, Rhône Valley, Southern Rhône",4,25,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10888383,2001,Domaine Des Roches Neuves Saumur-Champigny La Marginale,750ml,"France, Loire Valley, Saumur",1,35,,France,False,False,False,False,keep,Red,pass2: Saumur-Champigny is a 100% red (Cabernet Franc) appellation,FR
10888428,2012,Domaine Didier Dagueneau Blanc Fume De Pouilly Fume,750ml,"France, Loire Valley, Pouilly-Fume",1,105,,France,False,False,False,False,keep,White,white colour word,FR
10895200,2019,Domaine Didier Fornerol Côte de Nuits-Villages,750ml,"France, Burgundy, Côte d'Or",1,55,,France,False,False,False,False,keep,Red,pass5 manual: Cote de Nuits-Villages is essentially all red Pinot Noir,FR
10895199,2020,Domaine Didier Fornerol Côte de Nuits-Villages,750ml,"France, Burgundy, Côte d'Or",2,55,,France,False,False,False,False,keep,Red,pass5 manual: Cote de Nuits-Villages is essentially all red Pinot Noir,FR
10888059,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",12,30,,France,False,False,False,False,keep,Red,red appellation default,FR
10889175,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",12,30,,France,False,False,False,False,keep,Red,red appellation default,FR
10889177,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",12,30,,France,False,False,False,False,keep,Red,red appellation default,FR
10889179,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",12,30,,France,False,False,False,False,keep,Red,red appellation default,FR
10888099,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",11,30,,France,False,False,False,False,keep,Red,red appellation default,FR
10888114,1999,Domaine du Château de Chorey Chateau Germain Bourgogne Pinot Noir Vieilles Vignes,750ml,"France, Burgundy",1,30,Light label condition issue,France,False,False,False,False,keep,Red,red appellation default,FR
10888311,2019,Domaine du Collier La Charpentrie Saumur Rouge,750ml,"France, Loire Valley, Saumur",1,80,,France,False,False,False,False,keep,Red,red colour word,FR
10888355,2009,Domaine du Gros Nore Bandol,750ml,"France, Provence, Bandol",1,50,Light label condition issue,France,False,False,False,False,keep,Red,special-case rule -> Red,FR
10888452,1995,Domaine du Pegau Chateauneuf-du-Pape Cuvee Reservee,750ml,"France, Rhône Valley, Southern Rhône",1,110,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890009,2000,Domaine du Pesquier Gigondas,750ml,"France, Rhône Valley, Southern Rhône",1,25,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889276,2003,Domaine du Vieux Telegraphe Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,70,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889275,2004,Domaine du Vieux Telegraphe Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,70,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889734,2012,Domaine Durieu Chateauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",10,30,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889161,2020,Domaine Eleni et Edouard Vocoret Chablis Le Bas de Chapelot,750ml,"France, Burgundy, Chablis",1,45,,France,False,False,False,False,keep,White,white appellation default,FR
10888120,2005,Domaine Francois et Antoine Jobard Meursault Genevrieres,750ml,"France, Burgundy, Côte d'Or",1,100,,France,False,False,False,False,keep,White,white appellation default,FR
10888033,2002,Domaine Francois et Antoine Jobard Meursault Poruzots,750ml,"France, Burgundy, Côte d'Or",1,150,,France,False,False,False,False,keep,White,white appellation default,FR
10888032,2003,Domaine Francois et Antoine Jobard Meursault Poruzots,750ml,"France, Burgundy, Côte d'Or",1,140,,France,False,False,False,False,keep,White,white appellation default,FR
10888106,2002,Domaine Francois et Antoine Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,90,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888107,2003,Domaine Francois et Antoine Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,75,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10888108,2005,Domaine Francois et Antoine Jobard Puligny-Montrachet Le Trézin,750ml,"France, Burgundy, Côte d'Or",1,80,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10889990,1995,Domaine Gerard Charvin Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",2,55,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890044,2000,Domaine Gerard Charvin Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",2,70,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10890067,2000,Domaine Gerard Charvin Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",1,70,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889724,2003,Domaine Gerard Charvin Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",9,60,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10889723,2003,Domaine Gerard Charvin Châteauneuf-du-Pape,750ml,"France, Rhône Valley, Southern Rhône",2,60,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10879112,2022,Domaine Gerard Julien et Fils Nuits-St.-Georges,750ml,"France, Burgundy, Côte d'Or",2,50,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Nuits-St-Georges is red-only,FR
10890142,2001,Domaine Gourt de Mautens Cotes du Rhone Villages Rasteau,750ml,"France, Rhône Valley, Southern Rhône",5,35,,France,False,False,False,False,keep,Red,pass2: Rasteau table wine is predominantly red,FR
10888075,1999,Domaine Gros Frere et Soeur Bourgogne Hautes Cote de Nuits,750ml,"France, Burgundy, Côte d'Or",14,45,,France,False,False,False,False,keep,Red,pass5 manual: Domaine Gros Frere et Soeur is a red Vosne-Romanee producer; Hautes-Cotes de Nuits is majority red,FR
10888181,2005,Domaine Jean Garaudet Pommard Noizons,750ml,"France, Burgundy, Côte d'Or",12,45,,France,False,False,False,False,keep,Red,pass2: Pommard is a red-only appellation,FR
10888123,2005,Domaine Jean Marc Bouley Pommard Les Fremiers,750ml,"France, Burgundy, Côte d'Or",6,150,,France,False,False,False,False,keep,Red,pass2: Pommard is a red-only appellation,FR
10889145,2018,Domaine Jean Marc Bouley Pommard Les Fremiers,750ml,"France, Burgundy, Côte d'Or",1,110,,France,False,False,False,False,keep,Red,pass2: Pommard is a red-only appellation,FR
10889151,2018,Domaine Jean Marc Bouley Volnay Carelle sous la Chapelle,750ml,"France, Burgundy, Côte d'Or",1,90,,France,False,False,False,False,keep,Red,pass2: Volnay is red-only,FR
10888142,1997,Domaine Laroche Chablis Les Clos,750ml,"France, Burgundy, Chablis",2,50,,France,False,False,False,False,keep,White,white appellation default,FR
10888068,2012,Domaine Maume-Marchand Tawse Gevrey-Chambertin En Pallud,750ml,"France, Burgundy, Côte d'Or",12,50,,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10888027,2013,Domaine Maume-Marchand Tawse Gevrey-Chambertin En Pallud,750ml,"France, Burgundy, Côte d'Or",6,50,,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10889710,2015,Domaine Melody Crozes-Hermitage Friandise,750ml,"France, Rhône Valley, Northern Rhône",7,25,,France,False,False,False,False,keep,Red,pass2: bare Crozes-Hermitage (no Blanc stated) -- majority red,FR
10888028,2001,Domaine Philippe Charlopin-Parizot Gevrey Chambertin Justice,750ml,"France, Burgundy, Côte d'Or",1,55,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Gevrey-Chambertin is red-only,FR
10888086,2008,Domaine Remi Jobard Meursault En Luraules,750ml,"France, Burgundy, Côte d'Or",4,55,,France,False,False,False,False,keep,White,white appellation default,FR
10888132,2007,Domaine Remi Jobard Meursault Le Poruzot - Dessus,750ml,"France, Burgundy, Côte d'Or",4,70,,France,False,False,False,False,keep,White,white appellation default,FR
10888182,2011,Domaine Remi Jobard Meursault Les Chevalières,1.5ltr,"France, Burgundy, Côte d'Or",2,110,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888128,2011,Domaine Remi Jobard Meursault Les Genevrières,1.5ltr,"France, Burgundy, Côte d'Or",3,150,,France,False,False,False,False,keep,White,white appellation default,FR
10888144,1997,Domaine Rougeot Meursault-Charmes,750ml,"France, Burgundy, Côte d'Or",7,45,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10888145,1997,Domaine Rougeot Meursault-Charmes,750ml,"France, Burgundy, Côte d'Or",1,45,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10889954,2009,Domaine Saint-Damien Gigondas La Louisiane Vieilles Vignes,750ml,"France, Rhône Valley, Southern Rhône",11,30,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889953,2009,Domaine Saint-Damien Gigondas La Louisiane Vieilles Vignes,750ml,"France, Rhône Valley, Southern Rhône",1,30,Light label condition issue,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10890013,2012,Domaine Saint-Damien Gigondas Les Souteyrades,750ml,"France, Rhône Valley, Southern Rhône",12,30,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889229,2015,Domaine Saint-Damien Gigondas Les Souteyrades,750ml,"France, Rhône Valley, Southern Rhône",2,40,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889716,2016,Domaine Saint-Damien Gigondas Les Souteyrades,750ml,"France, Rhône Valley, Southern Rhône",8,50,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10888046,2018,Domaine Tempier Bandol Rosé,750ml,"France, Provence, Bandol",12,65,,France,False,False,False,False,keep,Rose,rose colour word,FR
10882751,2020,Domaine Trouillet Pouilly-Fuisse 1er Cru,750ml,"France, Burgundy, Mâconnais",1,30,,France,False,False,False,False,keep,White,pass2: Maconnais Chardonnay -- white-only,FR
10896501,2020,Domaine Vincent Dancer Beaune Les Montrevenots,750ml,"France, Burgundy, Côte d'Or",1,85,,France,False,False,False,False,keep,Red,pass2: bare Beaune premier cru (no Blanc stated) -- predominantly red,FR
10896503,2020,Domaine Vincent Dancer Pommard Les Perrieres,750ml,"France, Burgundy, Côte d'Or",1,80,,France,False,False,False,False,keep,Red,pass2: Pommard is a red-only appellation,FR
10888419,2011,Domaine Vincent Paris Cornas Granit 60 Vieilles Vignes,750ml,"France, Rhône Valley, Northern Rhône",1,60,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Cornas is a 100% red (Syrah) appellation,FR
10896483,1999,Donnafugata Mille e Una Notte,750ml,"Italy, Sicily, Contessa Entellina",1,50,,Italy,False,False,False,False,keep,Red,pass5 manual: Donnafugata's flagship Nero d'Avola-based red blend,IT
10896510,2010,Donnafugata Mille e Una Notte,750ml,"Italy, Sicily, Contessa Entellina",1,50,,Italy,False,False,False,False,keep,Red,pass5 manual: Donnafugata's flagship Nero d'Avola-based red blend,IT
10889926,2006,Duval-Leroy Brut,750ml,"France, Champagne",2,50,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889927,2006,Duval-Leroy Brut,750ml,"France, Champagne",1,50,Label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889900,NV,Duval-Leroy Brut,750ml,"France, Champagne",9,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889930,NV,Duval-Leroy Brut,750ml,"France, Champagne",2,45,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889949,NV,Duval-Leroy Rosé,750ml,"France, Champagne",3,40,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889947,NV,Duval-Leroy Rosé,750ml,"France, Champagne",2,40,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889950,1998,E. Guigal Cote-Rotie Brune et Blonde,750ml,"France, Rhône Valley, Northern Rhône",2,80,Light capsule condition issue,France,False,False,False,False,keep,Red,pass2: Cote-Rotie is a 100% red (Syrah) appellation,FR
10889948,1998,E. Guigal Cote-Rotie Brune et Blonde,750ml,"France, Rhône Valley, Northern Rhône",1,80,Light label condition issue,France,False,False,False,False,keep,Red,pass2: Cote-Rotie is a 100% red (Syrah) appellation,FR
10889752,2007,E. Guigal Gigondas,750ml,"France, Rhône Valley, Southern Rhône",12,35,,France,False,False,False,False,keep,Red,"pass2: Gigondas is red/rose only, no white permitted",FR
10889872,1990,E. Guigal Hermitage,750ml,"France, Rhône Valley, Northern Rhône",1,140,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: bare Hermitage (no Blanc stated) -- majority red,FR
10889829,2001,E. Guigal Hermitage,750ml,"France, Rhône Valley, Northern Rhône",8,55,,France,False,False,False,False,keep,Red,pass2: bare Hermitage (no Blanc stated) -- majority red,FR
10889826,2001,E. Guigal Hermitage,750ml,"France, Rhône Valley, Northern Rhône",2,55,Light label condition issue,France,False,False,False,False,keep,Red,pass2: bare Hermitage (no Blanc stated) -- majority red,FR
10888422,2000,Elio Grasso Barolo Ginestra Vigna Casa Mate,750ml,"Italy, Piedmont, Barolo",1,85,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10888373,2023,Emmanuel Rouget Bourgogne Passetoutgrain,750ml,"France, Burgundy, Bourgogne Passe-tout-grains",1,40,,France,False,False,False,False,keep,Red,"pass2: Bourgogne Passetoutgrains is a red/rose Pinot+Gamay blend, conventionally red",FR
10889995,2016,Enrico Santini Poggio Al Moro,750ml,"Italy, Tuscany, Bolgheri",11,20,,Italy,False,False,False,False,keep,Red,pass5 manual: Bolgheri Superiore red Bordeaux-blend producer,IT
10889127,2018,Envinate Migan,750ml,"Spain, Canary Islands, Valle de la Orotava",2,50,,Spain,False,False,False,False,keep,Red,pass5 manual: Envinate's Migan is a Listan Negro-based Canary Islands red -- moderate confidence,ES
10888510,2024,Etienne Winery Lirac Essen,750ml,"France, Rhône Valley, Southern Rhône",1,35,,France,False,False,False,False,keep,Red,"pass5 manual: Lirac (Southern Rhone) is majority red/rose -- hedged to red, no colour word given",FR
10879107,2022,Faiveley Vosne Romanee,750ml,"France, Burgundy, Côte d'Or",1,75,,France,False,False,False,False,keep,Red,pass5 manual: Vosne-Romanee is essentially all red Pinot Noir (unhyphenated spelling broke the pass-2 regex),FR
10890093,1999,Falesco Lazio Montiano,750ml,"Italy, Lazio",2,35,"Base neck fill
Light label condition issue",Italy,False,False,False,False,keep,Red,pass5 manual: Falesco's Montiano is a 100% Merlot Lazio IGT red,IT
10888050,2015,Fanti Brunello di Montalcino Vallocchio,750ml,"Italy, Tuscany, Brunello di Montalcino",6,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889711,2011,Fattoria di Felsina Chianti Classico Riserva,750ml,"Italy, Tuscany, Chianti Classico",5,50,Base neck fill,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889713,2011,Fattoria di Felsina Chianti Classico Riserva,750ml,"Italy, Tuscany, Chianti Classico",2,50,Very top shoulder fill,Italy,False,False,False,False,keep,Red,red appellation default,IT
